date,open,high,low,close
1991-07-12,1761.65,1764.82,1751.45,1754.29
1991-07-15,1753.0,1760.37,1746.94,1759.77
1991-07-16,1762.38,1770.21,1751.95,1755.51
1991-07-17,1753.77,1758.11,1745.05,1758.11
1991-07-18,1752.27,1757.91,1746.72,1757.54
1991-07-19,1761.83,1765.75,1759.45,1763.54
1991-07-22,1757.7,1764.72,1751.97,1762.78
1991-07-23,1761.6,1775.79,1761.41,1768.93
1991-07-24,1770.44,1785.8,1770.44,1778.07
1991-07-25,1773.96,1782.63,1773.5,1780.01
1991-07-26,1778.31,1780.8,1759.8,1767.66
1991-07-29,1759.5,1760.53,1754.47,1757.9
1991-07-30,1759.83,1760.82,1751.04,1756.59
1991-07-31,1752.96,1757.21,1741.08,1754.73
1991-08-01,1762.06,1769.82,1760.47,1766.81
1991-08-02,1764.7,1777.41,1760.99,1766.52
1991-08-05,1766.11,1768.52,1760.84,1762.22
1991-08-06,1755.3,1760.25,1752.45,1759.53
1991-08-07,1769.89,1786.66,1767.93,1782.44
1991-08-08,1779.81,1789.72,1779.68,1789.5
1991-08-09,1783.68,1788.07,1779.65,1783.54
1991-08-12,1778.81,1781.8,1771.44,1780.38
1991-08-13,1785.96,1810.07,1785.27,1808.84
1991-08-14,1807.46,1820.31,1806.95,1820.31
1991-08-19,1723.81,1723.81,1663.28,1687.54
1991-08-20,1712.57,1731.5,1704.39,1725.57
1991-08-21,1739.46,1793.03,1738.5,1792.87
1991-08-22,1804.91,1828.19,1796.97,1819.13
1991-08-23,1823.9,1838.5,1822.48,1833.45
1991-08-26,1836.67,1855.75,1836.05,1853.38
1991-08-27,1849.08,1854.11,1839.35,1849.67
1991-08-28,1845.82,1858.81,1845.16,1851.83
1991-08-29,1862.47,1867.63,1854.01,1857.74
1991-08-30,1854.73,1864.26,1843.94,1864.26
1991-09-02,1859.86,1870.26,1859.33,1863.52
1991-09-03,1873.33,1878.52,1867.75,1873.18
1991-09-04,1861.21,1868.84,1856.34,1860.82
1991-09-05,1854.7,1868.67,1854.7,1868.67
1991-09-06,1870.52,1874.98,1859.18,1860.39
1991-09-09,1860.78,1860.78,1851.22,1855.88
1991-09-10,1849.06,1849.43,1838.04,1840.47
1991-09-11,1841.08,1845.58,1838.26,1842.56
1991-09-12,1845.11,1861.83,1844.58,1861.17
1991-09-13,1872.98,1889.95,1867.83,1876.19
1991-09-16,1870.58,1887.56,1868.9,1878.26
1991-09-17,1883.57,1890.5,1875.66,1878.42
1991-09-18,1874.45,1882.76,1863.67,1869.41
1991-09-19,1866.73,1882.37,1859.4,1880.36
1991-09-20,1878.77,1890.65,1874.51,1885.49
1991-09-23,1894.16,1897.26,1884.99,1888.35
1991-09-24,1883.03,1889.44,1877.52,1885.23
1991-09-25,1890.53,1893.35,1875.48,1877.93
1991-09-26,1871.13,1878.79,1865.84,1876.49
1991-09-27,1873.16,1888.14,1867.81,1883.8
1991-09-30,1882.58,1887.39,1874.97,1880.59
1991-10-01,1887.97,1892.37,1884.41,1887.37
1991-10-02,1885.25,1887.16,1873.9,1878.25
1991-10-03,1870.05,1870.51,1859.08,1867.11
1991-10-04,1851.19,1855.69,1843.95,1851.91
1991-10-07,1843.29,1844.77,1836.17,1843.58
1991-10-08,1842.93,1851.48,1842.52,1848.11
1991-10-09,1849.24,1849.24,1832.92,1843.43
1991-10-10,1839.05,1848.42,1838.86,1843.64
1991-10-11,1851.67,1852.16,1831.54,1833.82
1991-10-14,1834.17,1837.72,1827.25,1833.38
1991-10-15,1845.92,1858.87,1840.78,1856.89
1991-10-16,1862.54,1868.24,1859.56,1863.4
1991-10-17,1869.83,1869.83,1854.1,1855.47
1991-10-18,1849.51,1866.03,1848.32,1864.2
1991-10-21,1863.4,1863.4,1844.17,1845.97
1991-10-22,1836.4,1842.34,1832.72,1836.79
1991-10-23,1835.67,1841.82,1826.85,1830.36
1991-10-24,1837.34,1841.2,1825.81,1831.61
1991-10-25,1827.04,1839.17,1825.64,1834.8
1991-10-28,1836.64,1852.07,1835.48,1852.07
1991-10-29,1861.57,1863.67,1849.76,1853.5
1991-10-30,1852.96,1863.46,1852.96,1861.8
1991-10-31,1858.26,1862.46,1851.11,1856.67
1991-11-04,1854.67,1856.87,1836.09,1841.51
1991-11-05,1840.1,1846.93,1836.86,1846.91
1991-11-06,1837.5,1840.35,1832.14,1836.06
1991-11-07,1837.5,1842.98,1835.18,1838.57
1991-11-08,1845.05,1858.51,1844.77,1857.55
1991-11-12,1858.85,1863.69,1856.73,1858.44
1991-11-13,1859.31,1859.31,1843.22,1846.79
1991-11-14,1850.58,1869.5,1850.58,1868.53
1991-11-15,1871.19,1872.42,1858.77,1863.2
1991-11-18,1819.44,1830.16,1804.37,1808.27
1991-11-19,1812.28,1812.48,1756.12,1765.09
1991-11-20,1782.7,1782.7,1756.51,1763.49
1991-11-21,1756.61,1777.37,1752.44,1766.02
1991-11-22,1759.35,1762.94,1734.32,1741.28
1991-11-25,1731.47,1749.93,1731.47,1743.25
1991-11-26,1756.1,1775.6,1755.68,1768.97
1991-11-27,1770.7,1772.69,1751.58,1757.86
1991-11-28,1761.91,1761.91,1749.5,1754.88
1991-11-29,1754.9,1761.5,1734.73,1739.7
1991-12-02,1720.05,1720.05,1698.28,1708.78
1991-12-03,1719.01,1722.67,1701.34,1722.21
1991-12-04,1725.31,1737.68,1706.34,1713.93
1991-12-05,1697.74,1704.13,1686.88,1703.23
1991-12-06,1703.8,1706.76,1670.98,1685.72
1991-12-09,1673.62,1674.16,1660.98,1663.37
1991-12-10,1660.82,1667.23,1630.64,1636.93
1991-12-11,1638.63,1655.16,1618.55,1645.56
1991-12-12,1655.09,1680.05,1647.34,1671.62
1991-12-13,1694.97,1696.13,1683.62,1688.27
1991-12-16,1696.0,1698.51,1683.35,1696.8
1991-12-17,1698.25,1718.1,1697.83,1711.73
1991-12-18,1702.03,1709.94,1696.78,1706.17
1991-12-19,1693.06,1695.34,1667.19,1684.19
1991-12-20,1657.3,1661.62,1630.73,1648.5
1991-12-23,1626.04,1633.66,1610.23,1633.57
1991-12-24,1661.54,1706.19,1655.11,1699.1
1991-12-26,1702.72,1728.94,1702.72,1722.48
1991-12-27,1731.03,1736.39,1708.74,1720.65
1991-12-30,1730.42,1745.26,1721.54,1741.86
1991-12-31,1757.78,1787.7,1757.78,1765.66
1992-01-02,1755.28,1765.49,1746.55,1749.91
1992-01-03,1760.52,1771.04,1749.06,1770.3
1992-01-06,1793.96,1802.5,1782.74,1787.57
1992-01-07,1783.96,1784.1,1771.83,1778.73
1992-01-08,1763.54,1787.3,1758.08,1785.64
1992-01-09,1796.34,1836.46,1789.09,1833.86
1992-01-10,1838.63,1848.13,1827.85,1837.44
1992-01-13,1824.61,1839.2,1821.85,1824.29
1992-01-14,1820.68,1846.44,1820.68,1843.81
1992-01-15,1875.65,1884.6,1868.12,1873.63
1992-01-16,1869.62,1877.57,1848.17,1860.19
1992-01-17,1857.42,1877.33,1853.01,1859.95
1992-01-20,1855.77,1868.04,1850.23,1865.85
1992-01-21,1875.27,1878.62,1857.02,1867.91
1992-01-22,1859.46,1868.05,1836.98,1841.32
1992-01-23,1847.18,1847.18,1831.83,1838.69
1992-01-24,1823.13,1850.96,1822.73,1849.92
1992-01-27,1867.71,1872.6,1863.46,1869.27
1992-01-28,1867.74,1891.16,1863.97,1890.6
1992-01-29,1893.17,1893.17,1870.83,1879.64
1992-01-30,1864.12,1886.3,1857.14,1873.94
1992-01-31,1878.09,1895.79,1870.24,1875.25
1992-02-03,1869.11,1875.49,1849.63,1856.98
1992-02-04,1849.23,1857.11,1840.3,1856.48
1992-02-05,1863.24,1872.61,1857.66,1865.79
1992-02-06,1864.83,1874.21,1853.95,1860.61
1992-02-07,1862.27,1864.51,1857.45,1861.61
1992-02-10,1856.12,1869.81,1854.52,1865.55
1992-02-11,1874.61,1874.61,1860.7,1864.06
1992-02-12,1861.98,1862.1,1853.93,1861.6
1992-02-13,1865.93,1878.83,1863.84,1876.47
1992-02-14,1869.31,1872.58,1860.46,1865.11
1992-02-17,1863.67,1885.75,1862.83,1882.07
1992-02-18,1891.81,1913.73,1885.44,1912.21
1992-02-19,1907.97,1920.02,1901.97,1915.41
1992-02-20,1925.6,1958.02,1925.27,1951.22
1992-02-21,1953.54,1971.63,1951.96,1962.37
1992-02-24,1971.78,1993.44,1970.5,1976.52
1992-02-25,1977.38,1991.79,1948.46,1953.53
1992-02-26,1958.16,1981.36,1955.09,1981.31
1992-02-27,1995.88,2004.18,1972.77,1985.12
1992-02-28,1981.75,1995.59,1977.21,1983.38
1992-03-02,1974.8,1981.45,1968.27,1979.67
1992-03-03,1978.97,1990.29,1978.33,1983.77
1992-03-04,1992.21,1996.49,1981.28,1988.09
1992-03-05,1978.26,1978.26,1968.36,1973.04
1992-03-06,1966.36,1972.87,1961.85,1966.91
1992-03-09,1954.13,1979.62,1953.91,1976.28
1992-03-10,1979.45,1997.56,1978.59,1993.88
1992-03-11,1990.63,1990.63,1966.1,1968.02
1992-03-12,1959.94,1959.94,1936.78,1941.75
1992-03-13,1944.36,1960.01,1936.95,1947.05
1992-03-16,1936.03,1936.03,1922.22,1929.22
1992-03-17,1933.65,1945.75,1932.65,1943.59
1992-03-18,1945.05,1955.92,1925.65,1928.18
1992-03-19,1928.14,1935.28,1916.52,1921.99
1992-03-20,1916.21,1924.94,1910.96,1919.12
1992-03-23,1916.08,1916.08,1877.78,1884.57
1992-03-24,1879.38,1903.47,1877.53,1896.26
1992-03-25,1909.95,1929.34,1906.41,1928.28
1992-03-26,1930.24,1935.6,1924.91,1934.75
1992-03-27,1929.19,1935.11,1912.5,1923.54
1992-03-30,1911.35,1945.34,1908.94,1943.75
1992-03-31,1950.82,1962.24,1940.38,1942.43
1992-04-01,1933.4,1945.26,1919.87,1928.07
1992-04-02,1944.74,1946.95,1929.75,1941.95
1992-04-03,1936.87,1947.37,1931.2,1942.73
1992-04-06,1948.4,1978.71,1948.4,1974.77
1992-04-07,1977.45,1980.13,1969.02,1975.38
1992-04-08,1950.0,1954.09,1901.51,1907.48
1992-04-09,1919.21,1947.2,1899.9,1943.64
1992-04-10,1977.74,1986.36,1965.78,1974.06
1992-04-13,1964.64,1974.89,1952.55,1963.27
1992-04-14,1966.49,1975.74,1963.19,1972.31
1992-04-15,1987.44,1995.39,1982.94,1990.69
1992-04-16,1995.96,2000.58,1972.55,1978.21
1992-04-21,1965.11,1981.32,1963.67,1980.36
1992-04-22,1986.1,1993.77,1978.98,1983.68
1992-04-23,1988.31,1995.21,1973.53,1978.14
1992-04-24,1987.59,1995.03,1980.51,1984.91
1992-04-27,1977.81,1998.45,1973.39,1995.72
1992-04-28,1995.66,2008.64,1995.66,2006.62
1992-04-29,2008.21,2038.79,2008.21,2036.72
1992-04-30,2040.9,2042.5,2028.34,2031.14
1992-05-04,2023.7,2047.14,2023.34,2041.62
1992-05-05,2051.18,2051.18,2032.83,2046.93
1992-05-06,2042.15,2054.5,2033.0,2047.15
1992-05-07,2045.95,2065.97,2036.26,2063.4
1992-05-11,2073.34,2080.8,2069.46,2077.49
1992-05-12,2074.34,2074.34,2060.25,2063.63
1992-05-13,2065.04,2073.42,2050.32,2053.17
1992-05-14,2045.83,2049.03,2010.86,2017.0
1992-05-15,2004.78,2027.46,1995.22,2023.95
1992-05-18,2028.84,2053.99,2028.55,2051.64
1992-05-19,2050.91,2051.95,2016.23,2023.13
1992-05-20,2030.5,2042.84,2022.08,2030.84
1992-05-21,2024.88,2025.97,2008.77,2016.83
1992-05-22,2023.52,2049.79,2023.52,2045.12
1992-05-25,2044.53,2051.87,2041.81,2046.25
1992-05-26,2049.36,2054.79,2018.05,2029.58
1992-05-27,2021.38,2023.81,2004.44,2014.09
1992-05-29,2017.22,2036.67,2008.68,2033.29
1992-06-01,2027.93,2027.93,2006.7,2017.4
1992-06-02,2024.06,2035.72,2020.18,2024.87
1992-06-03,2011.83,2015.37,1976.02,1992.61
1992-06-04,1978.98,1996.07,1972.18,1994.87
1992-06-05,1987.32,1989.76,1974.99,1981.58
1992-06-09,1968.4,1971.74,1957.17,1962.23
1992-06-10,1957.12,1964.67,1951.52,1953.73
1992-06-11,1936.51,1940.74,1914.49,1928.84
1992-06-12,1933.1,1940.74,1920.2,1928.29
1992-06-15,1914.05,1918.78,1906.91,1918.14
1992-06-16,1923.09,1933.77,1920.72,1931.41
1992-06-17,1915.24,1915.64,1908.23,1908.84
1992-06-18,1888.57,1897.3,1880.51,1891.8
1992-06-19,1901.12,1925.89,1898.82,1913.92
1992-06-22,1889.38,1896.93,1881.59,1885.77
1992-06-23,1892.7,1899.25,1886.69,1895.8
1992-06-24,1903.5,1913.97,1892.66,1899.64
1992-06-25,1907.7,1923.57,1907.7,1920.34
1992-06-26,1911.69,1920.14,1907.48,1915.31
1992-06-29,1914.99,1925.62,1906.21,1907.3
1992-06-30,1907.68,1915.59,1883.12,1900.63
1992-07-01,1893.03,1894.19,1874.71,1880.92
1992-07-02,1877.95,1900.63,1865.71,1873.52
1992-07-03,1866.35,1886.35,1863.17,1883.64
1992-07-06,1871.28,1881.46,1860.36,1868.52
1992-07-07,1874.29,1881.88,1863.87,1879.09
1992-07-08,1859.01,1862.96,1842.63,1847.75
1992-07-09,1843.48,1864.25,1843.48,1861.84
1992-07-10,1865.53,1867.63,1851.12,1859.44
1992-07-15,1862.52,1863.22,1843.03,1853.26
1992-07-16,1845.31,1869.23,1844.95,1851.23
1992-07-17,1841.95,1842.67,1798.12,1801.78
1992-07-20,1777.63,1788.06,1735.02,1767.9
1992-07-21,1774.97,1780.07,1757.77,1762.67
1992-07-22,1754.35,1757.36,1721.5,1727.49
1992-07-23,1737.19,1748.37,1716.48,1734.56
1992-07-24,1733.54,1737.71,1715.42,1734.62
1992-07-27,1740.07,1756.53,1734.54,1755.35
1992-07-28,1757.84,1771.41,1753.84,1769.0
1992-07-29,1767.69,1805.66,1766.49,1801.63
1992-07-30,1806.46,1806.46,1776.29,1782.57
1992-07-31,1781.19,1781.19,1751.0,1754.67
1992-08-03,1755.45,1789.23,1739.63,1784.44
1992-08-04,1796.43,1802.14,1780.65,1787.63
1992-08-05,1781.29,1810.36,1772.13,1797.98
1992-08-06,1798.18,1808.99,1789.29,1793.84
1992-08-07,1787.64,1789.76,1771.19,1777.27
1992-08-10,1760.6,1767.6,1741.54,1755.22
1992-08-11,1749.54,1755.98,1733.18,1737.8
1992-08-12,1735.79,1746.94,1725.47,1730.05
1992-08-13,1718.09,1732.85,1712.08,1722.36
1992-08-14,1712.42,1755.76,1711.36,1753.46
1992-08-17,1765.9,1768.11,1741.39,1757.31
1992-08-18,1736.39,1745.83,1729.6,1736.72
1992-08-19,1725.08,1739.47,1722.4,1734.21
1992-08-20,1735.57,1741.82,1723.2,1724.18
1992-08-21,1735.01,1756.19,1732.11,1744.18
1992-08-24,1717.45,1722.67,1680.09,1689.71
1992-08-25,1698.11,1700.39,1640.94,1667.72
1992-08-26,1678.95,1679.93,1648.32,1667.8
1992-08-27,1685.87,1695.65,1673.8,1687.56
1992-08-28,1682.11,1689.32,1672.06,1687.53
1992-08-31,1687.42,1695.6,1679.01,1684.88
1992-09-01,1680.31,1680.31,1662.47,1674.23
1992-09-02,1659.84,1711.72,1659.84,1711.41
1992-09-03,1740.96,1782.21,1738.13,1780.46
1992-09-04,1803.89,1803.89,1751.67,1778.98
1992-09-07,1788.86,1793.52,1766.43,1779.3
1992-09-08,1781.64,1788.29,1760.95,1763.67
1992-09-09,1750.86,1757.67,1741.45,1756.77
1992-09-10,1759.6,1781.21,1755.19,1774.18
1992-09-11,1790.24,1803.01,1772.17,1801.99
1992-09-14,1864.0,1879.71,1852.72,1873.6
1992-09-15,1865.75,1869.21,1835.5,1836.15
1992-09-16,1811.16,1865.2,1786.37,1859.78
1992-09-17,1864.35,1879.32,1850.92,1852.74
1992-09-18,1862.32,1893.61,1858.72,1882.94
1992-09-21,1869.3,1873.06,1824.13,1826.06
1992-09-22,1812.73,1849.18,1807.91,1832.81
1992-09-23,1829.56,1851.68,1810.0,1828.93
1992-09-24,1839.18,1853.17,1826.45,1829.5
1992-09-25,1840.1,1853.36,1823.06,1843.53
1992-09-28,1812.91,1821.61,1757.94,1770.26
1992-09-29,1749.17,1749.63,1716.21,1731.93
1992-09-30,1716.92,1736.8,1697.56,1736.72
1992-10-01,1758.38,1758.38,1719.18,1724.0
1992-10-02,1723.42,1723.42,1676.75,1683.33
1992-10-05,1669.31,1669.31,1577.73,1611.04
1992-10-06,1632.07,1632.07,1586.1,1612.51
1992-10-07,1615.28,1663.46,1608.66,1654.15
1992-10-08,1663.77,1683.91,1663.77,1673.85
1992-10-09,1689.23,1692.83,1645.29,1657.33
1992-10-12,1641.77,1659.36,1631.55,1655.05
1992-10-13,1667.84,1685.38,1657.59,1685.08
1992-10-14,1677.79,1679.93,1661.17,1667.93
1992-10-15,1657.04,1659.19,1631.9,1650.02
1992-10-16,1652.13,1683.72,1650.64,1664.18
1992-10-19,1664.58,1692.8,1664.58,1679.06
1992-10-20,1705.43,1740.18,1705.43,1731.26
1992-10-21,1746.41,1751.75,1712.06,1722.23
1992-10-22,1714.57,1750.42,1714.57,1730.73
1992-10-23,1740.27,1770.71,1735.21,1766.41
1992-10-26,1778.46,1785.43,1763.98,1770.73
1992-10-27,1766.61,1782.07,1754.88,1774.47
1992-10-28,1763.14,1763.14,1730.85,1749.85
1992-10-29,1756.18,1756.18,1722.83,1730.86
1992-10-30,1731.45,1747.78,1716.92,1742.4
1992-11-03,1770.13,1792.91,1761.59,1786.93
1992-11-04,1788.82,1806.15,1771.89,1804.06
1992-11-05,1794.73,1812.01,1791.25,1804.69
1992-11-06,1808.1,1812.82,1786.9,1793.61
1992-11-09,1783.54,1787.57,1777.03,1786.65
1992-11-10,1783.04,1808.58,1780.06,1798.45
1992-11-12,1813.45,1831.18,1809.59,1821.51
1992-11-13,1808.79,1825.84,1793.1,1796.8
1992-11-16,1784.55,1806.86,1772.69,1772.72
1992-11-17,1769.66,1774.29,1759.78,1764.44
1992-11-18,1760.51,1772.16,1747.85,1759.17
1992-11-19,1761.31,1766.91,1720.01,1722.33
1992-11-20,1706.11,1730.82,1694.05,1724.18
1992-11-23,1716.45,1716.62,1668.95,1674.77
1992-11-24,1669.68,1730.21,1660.42,1720.6
1992-11-25,1722.8,1738.75,1705.7,1720.96
1992-11-26,1714.61,1748.87,1712.25,1739.68
1992-11-27,1735.45,1755.58,1726.09,1749.66
1992-11-30,1743.3,1773.51,1740.04,1771.37
1992-12-01,1771.88,1799.56,1770.82,1792.29
1992-12-02,1776.11,1800.24,1774.29,1783.33
1992-12-03,1795.59,1805.39,1787.31,1799.43
1992-12-04,1798.1,1798.66,1775.07,1781.68
1992-12-07,1778.26,1799.17,1777.71,1788.61
1992-12-08,1775.56,1775.56,1753.42,1765.88
1992-12-09,1759.22,1795.22,1751.04,1791.16
1992-12-10,1791.0,1806.59,1759.32,1769.48
1992-12-11,1748.3,1761.68,1737.59,1758.7
1992-12-14,1757.75,1758.95,1721.58,1738.26
1992-12-15,1729.32,1752.09,1729.32,1744.79
1992-12-16,1733.2,1757.44,1718.43,1736.68
1992-12-17,1729.66,1736.77,1707.05,1735.23
1992-12-18,1744.61,1762.89,1738.03,1760.11
1992-12-21,1763.21,1789.79,1763.21,1786.29
1992-12-22,1798.93,1827.81,1792.93,1824.36
1992-12-23,1817.96,1832.3,1814.56,1821.1
1992-12-24,1833.56,1860.76,1833.56,1854.58
1992-12-28,1858.4,1872.43,1850.45,1857.53
1992-12-29,1858.04,1874.19,1847.43,1870.28
1992-12-30,1861.09,1865.09,1856.7,1858.77
1992-12-31,1857.38,1859.71,1837.92,1857.78
1993-01-04,1834.47,1844.43,1832.0,1843.08
1993-01-05,1838.48,1853.26,1831.07,1850.78
1993-01-06,1855.38,1870.43,1846.98,1859.63
1993-01-07,1849.59,1854.15,1831.93,1844.46
1993-01-08,1846.23,1859.7,1845.29,1852.63
1993-01-11,1848.2,1848.2,1810.55,1814.57
1993-01-12,1814.44,1822.11,1792.88,1796.76
1993-01-13,1780.6,1791.57,1776.64,1782.53
1993-01-14,1795.13,1818.32,1793.68,1803.54
1993-01-15,1816.72,1832.51,1816.39,1827.07
1993-01-18,1826.77,1844.67,1820.52,1837.54
1993-01-19,1826.94,1840.43,1823.28,1837.73
1993-01-20,1832.8,1834.95,1814.78,1818.32
1993-01-21,1812.49,1816.02,1803.43,1812.18
1993-01-22,1817.02,1833.54,1817.02,1820.42
1993-01-25,1813.86,1813.86,1774.64,1779.9
1993-01-26,1789.7,1811.85,1775.11,1792.55
1993-01-27,1780.9,1785.62,1767.37,1777.35
1993-01-28,1763.22,1789.19,1763.22,1786.29
1993-01-29,1783.98,1801.26,1767.39,1772.21
1993-02-01,1766.31,1789.88,1766.31,1785.9
1993-02-02,1798.6,1803.44,1781.25,1787.31
1993-02-03,1797.3,1827.52,1793.78,1824.14
1993-02-04,1834.71,1869.01,1829.52,1854.38
1993-02-05,1877.2,1908.92,1877.2,1908.18
1993-02-08,1905.41,1915.41,1891.83,1904.72
1993-02-09,1888.57,1899.8,1881.33,1894.05
1993-02-10,1889.63,1899.0,1880.4,1893.31
1993-02-11,1901.81,1920.06,1899.14,1905.56
1993-02-12,1891.65,1916.73,1890.52,1911.96
1993-02-15,1908.51,1917.01,1896.64,1899.48
1993-02-16,1894.63,1897.68,1862.44,1878.17
1993-02-17,1871.64,1912.52,1867.34,1904.96
1993-02-18,1911.41,1932.6,1910.32,1926.52
1993-02-19,1923.07,1949.55,1915.44,1937.17
1993-02-22,1949.18,1967.14,1949.18,1959.22
