date,open,high,low,close
1998-06-19,299.1,299.1,299.1,299.1
1998-06-20,297.4,297.4,297.4,297.4
1998-06-21,297.0,297.0,297.0,297.0
1998-06-22,295.7,295.7,295.7,295.7
1998-06-23,295.0,295.0,295.0,295.0
1998-06-24,293.3,293.3,293.3,293.3
1998-06-25,293.7,293.7,293.7,293.7
1998-06-26,293.5,293.5,293.5,293.5
1998-06-27,294.0,294.0,294.0,294.0
1998-06-28,294.0,294.0,294.0,294.0
1998-06-29,293.9,293.9,293.9,293.9
1998-06-30,297.3,297.3,297.3,297.3
1998-07-01,296.9,296.9,296.9,296.9
1998-07-02,294.4,294.4,294.4,294.4
1998-07-03,294.65,294.65,294.65,294.65
1998-07-04,295.05,295.05,295.05,295.05
1998-07-05,294.45,294.45,294.45,294.45
1998-07-06,293.6,293.6,293.6,293.6
1998-07-07,294.7,294.7,294.7,294.7
1998-07-08,292.9,292.9,292.9,292.9
1998-07-09,291.925,291.925,291.925,291.925
1998-07-10,291.0,291.0,291.0,291.0
1998-07-11,290.95,290.95,290.95,290.95
1998-07-12,289.55,289.55,289.55,289.55
1998-07-13,291.8,291.8,291.8,291.8
1998-07-14,293.5,293.5,293.5,293.5
1998-07-15,293.8,293.8,293.8,293.8
1998-07-16,294.5,294.5,294.5,294.5
1998-07-17,294.2,294.2,294.2,294.2
1998-07-18,294.7,294.7,294.7,294.7
1998-07-19,294.725,294.725,294.725,294.725
1998-07-20,295.3,295.3,295.3,295.3
1998-07-21,295.4,295.4,295.4,295.4
1998-07-22,294.7,294.7,294.7,294.7
1998-07-23,293.7,293.7,293.7,293.7
1998-07-24,293.1,293.1,293.1,293.1
1998-07-25,291.7,291.7,291.7,291.7
1998-07-26,291.7,291.7,291.7,291.7
1998-07-27,290.7,290.7,290.7,290.7
1998-07-28,291.2,291.2,291.2,291.2
1998-07-29,290.4,290.4,290.4,290.4
1998-07-30,290.0,290.0,290.0,290.0
1998-07-31,288.9,288.9,288.9,288.9
1998-08-01,286.7,286.7,286.7,286.7
1998-08-02,286.7,286.7,286.7,286.7
1998-08-03,284.7,284.7,284.7,284.7
1998-08-04,286.9,286.9,286.9,286.9
1998-08-05,288.3,288.3,288.3,288.3
1998-08-06,288.1,288.1,288.1,288.1
1998-08-07,286.4,286.4,286.4,286.4
1998-08-08,286.9,286.9,286.9,286.9
1998-08-09,286.8,286.8,286.8,286.8
1998-08-10,286.2,286.2,286.2,286.2
1998-08-11,285.1,285.1,285.1,285.1
1998-08-12,284.0,284.0,284.0,284.0
1998-08-13,283.9,283.9,283.9,283.9
1998-08-14,284.6,284.6,284.6,284.6
1998-08-15,284.35,284.35,284.35,284.35
1998-08-16,284.35,284.35,284.35,284.35
1998-08-17,284.7,284.7,284.7,284.7
1998-08-18,285.2,285.2,285.2,285.2
1998-08-19,285.0,285.0,285.0,285.0
1998-08-20,285.4,285.4,285.4,285.4
1998-08-21,285.15,285.15,285.15,285.15
1998-08-22,285.05,285.05,285.05,285.05
1998-08-23,285.05,285.05,285.05,285.05
1998-08-24,284.9,284.9,284.9,284.9
1998-08-25,283.5,283.5,283.5,283.5
1998-08-26,283.3,283.3,283.3,283.3
1998-08-27,278.7,278.7,278.7,278.7
1998-08-28,274.4,274.4,274.4,274.4
1998-08-29,274.55,274.55,274.55,274.55
1998-08-30,274.25,274.25,274.25,274.25
1998-08-31,276.1,276.1,276.1,276.1
1998-09-01,279.1,279.1,279.1,279.1
1998-09-02,280.4,280.4,280.4,280.4
1998-09-03,280.4,280.4,280.4,280.4
1998-09-04,285.8,285.8,285.8,285.8
1998-09-05,287.1,287.1,287.1,287.1
1998-09-06,287.1,287.1,287.1,287.1
1998-09-07,288.15,288.15,288.15,288.15
1998-09-08,286.3,286.3,286.3,286.3
1998-09-09,284.9,284.9,284.9,284.9
1998-09-10,291.0,291.0,291.0,291.0
1998-09-11,294.2,294.2,294.2,294.2
1998-09-12,293.05,293.05,293.05,293.05
1998-09-13,292.9,292.9,292.9,292.9
1998-09-14,290.5,290.5,290.5,290.5
1998-09-15,290.8,290.8,290.8,290.8
1998-09-16,289.0,289.0,289.0,289.0
1998-09-17,290.7,290.7,290.7,290.7
1998-09-18,291.3,291.3,291.3,291.3
1998-09-19,291.3,291.3,291.3,291.3
1998-09-20,291.25,291.25,291.25,291.25
1998-09-21,292.2,292.2,292.2,292.2
1998-09-22,289.3,289.3,289.3,289.3
1998-09-23,289.2,289.2,289.2,289.2
1998-09-24,293.5,293.5,293.5,293.5
1998-09-25,296.7,296.7,296.7,296.7
1998-09-26,294.05,294.05,294.05,294.05
1998-09-27,294.35,294.35,294.35,294.35
1998-09-28,294.25,294.25,294.25,294.25
1998-09-29,295.5,295.5,295.5,295.5
1998-09-30,295.15,295.15,295.15,295.15
1998-10-01,300.2,300.2,300.2,300.2
1998-10-02,301.9,301.9,301.9,301.9
1998-10-03,301.4,301.4,301.4,301.4
1998-10-04,301.05,301.05,301.05,301.05
1998-10-05,298.9,298.9,298.9,298.9
1998-10-06,296.0,296.0,296.0,296.0
1998-10-07,298.95,298.95,298.95,298.95
1998-10-08,301.5,301.5,301.5,301.5
1998-10-09,299.1,299.1,299.1,299.1
1998-10-10,297.0,297.0,297.0,297.0
1998-10-11,297.0,297.0,297.0,297.0
1998-10-12,296.2,296.2,296.2,296.2
1998-10-13,296.5,296.5,296.5,296.5
1998-10-14,295.9,295.9,295.9,295.9
1998-10-15,297.9,297.9,297.9,297.9
1998-10-16,299.7,299.7,299.7,299.7
1998-10-17,300.2,300.2,300.2,300.2
1998-10-18,300.2,300.2,300.2,300.2
1998-10-19,298.6,298.6,298.6,298.6
1998-10-20,296.2,296.2,296.2,296.2
1998-10-21,296.2,296.2,296.2,296.2
1998-10-22,293.4,293.4,293.4,293.4
1998-10-23,292.6,292.6,292.6,292.6
1998-10-24,293.4,293.4,293.4,293.4
1998-10-25,293.05,293.05,293.05,293.05
1998-10-26,291.9,291.9,291.9,291.9
1998-10-27,293.4,293.4,293.4,293.4
1998-10-28,293.45,293.45,293.45,293.45
1998-10-29,294.0,294.0,294.0,294.0
1998-10-30,293.1,293.1,293.1,293.1
1998-10-31,292.9,292.9,292.9,292.9
1998-11-01,293.0,293.0,293.0,293.0
1998-11-02,292.85,292.85,292.85,292.85
1998-11-03,289.3,289.3,289.3,289.3
1998-11-04,290.1,290.1,290.1,290.1
1998-11-05,291.725,291.725,291.725,291.725
1998-11-06,293.7,293.7,293.7,293.7
1998-11-07,293.3,293.3,293.3,293.3
1998-11-08,293.2,293.2,293.2,293.2
1998-11-09,292.9,292.9,292.9,292.9
1998-11-10,292.8,292.8,292.8,292.8
1998-11-11,293.8,293.8,293.8,293.8
1998-11-12,296.2,296.2,296.2,296.2
1998-11-13,296.8,296.8,296.8,296.8
1998-11-14,296.1,296.1,296.1,296.1
1998-11-15,295.875,295.875,295.875,295.875
1998-11-16,295.3,295.3,295.3,295.3
1998-11-17,294.5,294.5,294.5,294.5
1998-11-18,297.2,297.2,297.2,297.2
1998-11-19,296.5,296.5,296.5,296.5
1998-11-20,296.1,296.1,296.1,296.1
1998-11-21,296.45,296.45,296.45,296.45
1998-11-22,296.375,296.375,296.375,296.375
1998-11-23,296.25,296.25,296.25,296.25
1998-11-24,296.6,296.6,296.6,296.6
1998-11-25,296.5,296.5,296.5,296.5
1998-11-26,296.65,296.65,296.65,296.65
1998-11-27,296.25,296.25,296.25,296.25
1998-11-28,296.35,296.35,296.35,296.35
1998-11-29,296.35,296.35,296.35,296.35
1998-11-30,294.0,294.0,294.0,294.0
1998-12-01,294.075,294.075,294.075,294.075
1998-12-02,294.35,294.35,294.35,294.35
1998-12-03,294.35,294.35,294.35,294.35
1998-12-04,292.8,292.8,292.8,292.8
1998-12-05,292.8,292.8,292.8,292.8
1998-12-06,292.6,292.6,292.6,292.6
1998-12-07,295.5,295.5,295.5,295.5
1998-12-08,294.6,294.6,294.6,294.6
1998-12-09,294.2,294.2,294.2,294.2
1998-12-10,294.8,294.8,294.8,294.8
1998-12-11,291.2,291.2,291.2,291.2
1998-12-12,291.95,291.95,291.95,291.95
1998-12-13,291.5,291.5,291.5,291.5
1998-12-14,291.8,291.8,291.8,291.8
1998-12-15,293.0,293.0,293.0,293.0
1998-12-16,294.5,294.5,294.5,294.5
1998-12-17,293.55,293.55,293.55,293.55
1998-12-18,290.9,290.9,290.9,290.9
1998-12-19,290.55,290.55,290.55,290.55
1998-12-20,290.75,290.75,290.75,290.75
1998-12-21,289.5,289.5,289.5,289.5
1998-12-22,288.7,288.7,288.7,288.7
1998-12-23,286.7,286.7,286.7,286.7
1998-12-24,287.3,287.3,287.3,287.3
1998-12-25,287.25,287.25,287.25,287.25
1998-12-26,287.0,287.0,287.0,287.0
1998-12-27,287.0,287.0,287.0,287.0
1998-12-28,286.7,286.7,286.7,286.7
1998-12-29,287.4,287.4,287.4,287.4
1998-12-30,287.5,287.5,287.5,287.5
1998-12-31,288.0,288.0,288.0,288.0
1999-01-01,288.0,288.0,288.0,288.0
1999-01-02,288.5,288.5,288.5,288.5
1999-01-03,288.5,288.5,288.5,288.5
1999-01-04,287.5,287.5,287.5,287.5
1999-01-05,287.1,287.1,287.1,287.1
1999-01-06,287.9,287.9,287.9,287.9
1999-01-07,290.3,290.3,290.3,290.3
1999-01-08,291.6,291.6,291.6,291.6
1999-01-09,291.75,291.75,291.75,291.75
1999-01-10,291.75,291.75,291.75,291.75
1999-01-11,292.9,292.9,292.9,292.9
1999-01-12,290.0,290.0,290.0,290.0
1999-01-13,286.4,286.4,286.4,286.4
1999-01-14,286.3,286.3,286.3,286.3
1999-01-15,286.6,286.6,286.6,286.6
1999-01-16,287.0,287.0,287.0,287.0
1999-01-17,286.4,286.4,286.4,286.4
1999-01-18,287.25,287.25,287.25,287.25
1999-01-19,287.0,287.0,287.0,287.0
1999-01-20,286.8,286.8,286.8,286.8
1999-01-21,288.2,288.2,288.2,288.2
1999-01-22,287.725,287.725,287.725,287.725
1999-01-23,287.0,287.0,287.0,287.0
1999-01-24,286.8,286.8,286.8,286.8
1999-01-25,288.0,288.0,288.0,288.0
1999-01-26,286.5,286.5,286.5,286.5
1999-01-27,284.5,284.5,284.5,284.5
1999-01-28,283.9,283.9,283.9,283.9
1999-01-29,285.9,285.9,285.9,285.9
1999-01-30,286.6,286.6,286.6,286.6
1999-01-31,286.6,286.6,286.6,286.6
1999-02-01,287.6,287.6,287.6,287.6
1999-02-02,289.4,289.4,289.4,289.4
1999-02-03,287.95,287.95,287.95,287.95
1999-02-04,288.5,288.5,288.5,288.5
1999-02-05,290.1,290.1,290.1,290.1
1999-02-06,289.05,289.05,289.05,289.05
1999-02-07,289.05,289.05,289.05,289.05
1999-02-08,289.4,289.4,289.4,289.4
1999-02-09,287.85,287.85,287.85,287.85
1999-02-10,287.85,287.85,287.85,287.85
1999-02-11,288.0,288.0,288.0,288.0
1999-02-12,289.7,289.7,289.7,289.7
1999-02-13,289.775,289.775,289.775,289.775
1999-02-14,289.6,289.6,289.6,289.6
1999-02-15,289.95,289.95,289.95,289.95
1999-02-16,285.6,285.6,285.6,285.6
1999-02-17,285.6,285.6,285.6,285.6
1999-02-18,286.1,286.1,286.1,286.1
1999-02-19,287.5,287.5,287.5,287.5
1999-02-20,288.5,288.5,288.5,288.5
1999-02-21,287.85,287.85,287.85,287.85
1999-02-22,287.5,287.5,287.5,287.5
1999-02-23,287.4,287.4,287.4,287.4
1999-02-24,287.9,287.9,287.9,287.9
1999-02-25,287.5,287.5,287.5,287.5
1999-02-26,286.95,286.95,286.95,286.95
1999-02-27,287.0,287.0,287.0,287.0
1999-02-28,287.0,287.0,287.0,287.0
1999-03-01,286.775,286.775,286.775,286.775
1999-03-02,288.0,288.0,288.0,288.0
1999-03-03,286.9,286.9,286.9,286.9
1999-03-04,288.3,288.3,288.3,288.3
1999-03-05,288.4,288.4,288.4,288.4
1999-03-06,288.4,288.4,288.4,288.4
1999-03-07,288.375,288.375,288.375,288.375
1999-03-08,290.0,290.0,290.0,290.0
1999-03-09,293.1,293.1,293.1,293.1
1999-03-10,292.4,292.4,292.4,292.4
1999-03-11,294.4,294.4,294.4,294.4
1999-03-12,292.5,292.5,292.5,292.5
1999-03-13,292.75,292.75,292.75,292.75
1999-03-14,292.75,292.75,292.75,292.75
1999-03-15,290.0,290.0,290.0,290.0
1999-03-16,284.1,284.1,284.1,284.1
1999-03-17,284.4,284.4,284.4,284.4
1999-03-18,283.4,283.4,283.4,283.4
1999-03-19,284.1,284.1,284.1,284.1
1999-03-20,284.625,284.625,284.625,284.625
1999-03-21,284.7,284.7,284.7,284.7
1999-03-22,284.6,284.6,284.6,284.6
1999-03-23,284.6,284.6,284.6,284.6
1999-03-24,284.7,284.7,284.7,284.7
1999-03-25,283.5,283.5,283.5,283.5
1999-03-26,280.3,280.3,280.3,280.3
1999-03-27,280.35,280.35,280.35,280.35
1999-03-28,280.25,280.25,280.25,280.25
1999-03-29,280.7,280.7,280.7,280.7
1999-03-30,280.1,280.1,280.1,280.1
1999-03-31,280.15,280.15,280.15,280.15
1999-04-01,280.8,280.8,280.8,280.8
1999-04-02,280.0,280.0,280.0,280.0
1999-04-03,279.5,279.5,279.5,279.5
1999-04-04,280.4,280.4,280.4,280.4
1999-04-05,278.8,278.8,278.8,278.8
1999-04-06,279.1,279.1,279.1,279.1
1999-04-07,280.6,280.6,280.6,280.6
1999-04-08,281.1,281.1,281.1,281.1
1999-04-09,281.6,281.6,281.6,281.6
1999-04-10,281.8,281.8,281.8,281.8
1999-04-11,281.8,281.8,281.8,281.8
1999-04-12,283.7,283.7,283.7,283.7
1999-04-13,283.9,283.9,283.9,283.9
1999-04-14,283.3,283.3,283.3,283.3
1999-04-15,283.1,283.1,283.1,283.1
1999-04-16,284.5,284.5,284.5,284.5
1999-04-17,284.4,284.4,284.4,284.4
1999-04-18,284.4,284.4,284.4,284.4
1999-04-19,284.7,284.7,284.7,284.7
1999-04-20,284.8,284.8,284.8,284.8
1999-04-21,284.2,284.2,284.2,284.2
1999-04-22,283.675,283.675,283.675,283.675
1999-04-23,283.85,283.85,283.85,283.85
1999-04-24,283.8,283.8,283.8,283.8
1999-04-25,283.8,283.8,283.8,283.8
1999-04-26,281.6,281.6,281.6,281.6
1999-04-27,282.3,282.3,282.3,282.3
1999-04-28,283.1,283.1,283.1,283.1
1999-04-29,283.9,283.9,283.9,283.9
1999-04-30,286.7,286.7,286.7,286.7
1999-05-01,286.9,286.9,286.9,286.9
1999-05-02,286.9,286.9,286.9,286.9
1999-05-03,286.5,286.5,286.5,286.5
1999-05-04,285.7,285.7,285.7,285.7
1999-05-05,287.2,287.2,287.2,287.2
1999-05-06,289.0,289.0,289.0,289.0
1999-05-07,282.5,282.5,282.5,282.5
1999-05-08,282.9,282.9,282.9,282.9
1999-05-09,282.9,282.9,282.9,282.9
1999-05-10,279.1,279.1,279.1,279.1
1999-05-11,279.0,279.0,279.0,279.0
1999-05-12,277.6,277.6,277.6,277.6
1999-05-13,278.1,278.1,278.1,278.1
1999-05-14,276.5,276.5,276.5,276.5
1999-05-15,276.35,276.35,276.35,276.35
1999-05-16,276.35,276.35,276.35,276.35
1999-05-17,276.15,276.15,276.15,276.15
1999-05-18,275.2,275.2,275.2,275.2
1999-05-19,273.15,273.15,273.15,273.15
1999-05-20,274.5,274.5,274.5,274.5
1999-05-21,273.3,273.3,273.3,273.3
1999-05-22,273.25,273.25,273.25,273.25
1999-05-23,273.25,273.25,273.25,273.25
1999-05-24,272.6,272.6,272.6,272.6
1999-05-25,272.0,272.0,272.0,272.0
1999-05-26,269.9,269.9,269.9,269.9
1999-05-27,269.55,269.55,269.55,269.55
1999-05-28,270.2,270.2,270.2,270.2
1999-05-29,270.5,270.5,270.5,270.5
1999-05-30,270.5,270.5,270.5,270.5
1999-05-31,270.6,270.6,270.6,270.6
1999-06-01,267.6,267.6,267.6,267.6
1999-06-02,266.8,266.8,266.8,266.8
1999-06-03,265.8,265.8,265.8,265.8
1999-06-04,266.3,266.3,266.3,266.3
1999-06-05,265.75,265.75,265.75,265.75
1999-06-06,265.725,265.725,265.725,265.725
1999-06-07,265.6,265.6,265.6,265.6
1999-06-08,263.0,263.0,263.0,263.0
1999-06-09,260.6,260.6,260.6,260.6
1999-06-10,259.1,259.1,259.1,259.1
1999-06-11,260.1,260.1,260.1,260.1
1999-06-12,261.1,261.1,261.1,261.1
1999-06-13,261.1,261.1,261.1,261.1
1999-06-14,260.6,260.6,260.6,260.6
1999-06-15,260.0,260.0,260.0,260.0
1999-06-16,258.8,258.8,258.8,258.8
1999-06-17,258.8,258.8,258.8,258.8
1999-06-18,259.5,259.5,259.5,259.5
1999-06-19,259.95,259.95,259.95,259.95
1999-06-20,259.4,259.4,259.4,259.4
1999-06-21,259.3,259.3,259.3,259.3
1999-06-22,258.95,258.95,258.95,258.95
1999-06-23,259.2,259.2,259.2,259.2
1999-06-24,261.1,261.1,261.1,261.1
1999-06-25,261.1,261.1,261.1,261.1
1999-06-26,260.1,260.1,260.1,260.1
1999-06-27,259.925,259.925,259.925,259.925
1999-06-28,260.8,260.8,260.8,260.8
1999-06-29,261.7,261.7,261.7,261.7
1999-06-30,261.3,261.3,261.3,261.3
1999-07-01,263.25,263.25,263.25,263.25
1999-07-02,263.5,263.5,263.5,263.5
1999-07-03,263.75,263.75,263.75,263.75
1999-07-04,263.8,263.8,263.8,263.8
1999-07-05,262.95,262.95,262.95,262.95
1999-07-06,258.3,258.3,258.3,258.3
1999-07-07,257.7,257.7,257.7,257.7
1999-07-08,257.3,257.3,257.3,257.3
1999-07-09,257.3,257.3,257.3,257.3
1999-07-10,257.4,257.4,257.4,257.4
1999-07-11,257.4,257.4,257.4,257.4
1999-07-12,256.2,256.2,256.2,256.2
1999-07-13,255.3,255.3,255.3,255.3
1999-07-14,255.3,255.3,255.3,255.3
1999-07-15,254.05,254.05,254.05,254.05
1999-07-16,254.4,254.4,254.4,254.4
1999-07-17,254.2,254.2,254.2,254.2
1999-07-18,254.225,254.225,254.225,254.225
1999-07-19,253.8,253.8,253.8,253.8
1999-07-20,253.25,253.25,253.25,253.25
1999-07-21,254.9,254.9,254.9,254.9
1999-07-22,255.5,255.5,255.5,255.5
1999-07-23,255.5,255.5,255.5,255.5
1999-07-24,255.05,255.05,255.05,255.05
1999-07-25,255.0,255.0,255.0,255.0
1999-07-26,253.9,253.9,253.9,253.9
1999-07-27,254.65,254.65,254.65,254.65
1999-07-28,254.5,254.5,254.5,254.5
1999-07-29,255.1,255.1,255.1,255.1
1999-07-30,256.4,256.4,256.4,256.4
1999-07-31,256.225,256.225,256.225,256.225
1999-08-01,256.4,256.4,256.4,256.4
1999-08-02,255.35,255.35,255.35,255.35
1999-08-03,256.2,256.2,256.2,256.2
1999-08-04,256.7,256.7,256.7,256.7
1999-08-05,256.3,256.3,256.3,256.3
1999-08-06,256.1,256.1,256.1,256.1
1999-08-07,256.5,256.5,256.5,256.5
1999-08-08,256.45,256.45,256.45,256.45
1999-08-09,257.3,257.3,257.3,257.3
1999-08-10,257.5,257.5,257.5,257.5
1999-08-11,258.9,258.9,258.9,258.9
1999-08-12,260.5,260.5,260.5,260.5
1999-08-13,261.1,261.1,261.1,261.1
1999-08-14,260.8,260.8,260.8,260.8
1999-08-15,260.7,260.7,260.7,260.7
1999-08-16,259.5,259.5,259.5,259.5
1999-08-17,261.3,261.3,261.3,261.3
1999-08-18,261.6,261.6,261.6,261.6
1999-08-19,258.8,258.8,258.8,258.8
1999-08-20,258.5,258.5,258.5,258.5
1999-08-21,258.1,258.1,258.1,258.1
1999-08-22,258.1,258.1,258.1,258.1
1999-08-23,255.7,255.7,255.7,255.7
1999-08-24,254.0,254.0,254.0,254.0
1999-08-25,253.1,253.1,253.1,253.1
1999-08-26,253.6,253.6,253.6,253.6
1999-08-27,254.1,254.1,254.1,254.1
1999-08-28,253.975,253.975,253.975,253.975
1999-08-29,253.875,253.875,253.875,253.875
1999-08-30,253.95,253.95,253.95,253.95
